pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,pl_insol,st_teff,st_rad,st_mass,habitable
2.47,7.24,0.106,0.5,3.35,3709.0,0.469,0.471,0
4.15964583,16.5,0.065,0.0,110.0201,5133.0,0.8377,0.9154,0
11.99360935,279.68899816,0.0818,0.055,261.013,5597.0,1.048,0.947,0
14.067295,797.7533,0.07037,0.262,750.922,6255.0,1.526,1.351,0
21.01683881,731.0053361,0.0389,0.01,17123.0055,7300.0,1.95,1.79,0
14.414774,375.0394,0.03138,0.0,1062.0,5404.0,1.167,0.948,0
14.19902343,387.0,0.069,0.0,1071.42,5982.0,2.195,1.5055,0
16.690201,387.7526,0.058,0.0,1489.1126,6495.0,1.648,1.4352,0
1.773,7.57,0.01545,0.0,121.0,3472.0,0.45,0.451,0
2.2963977,13.0,0.0376,0.0,415.617,5497.0,1.0561,0.9867,0
2.06,41.31769291,0.103,0.59,196.694,6170.0,1.316,1.21,0
11.06326395,200.23189641,0.249,0.09,14.5514,6170.0,1.316,1.21,0
1.468,3.03,0.01138,0.0,236.0,3575.0,0.4555,0.454,0
12.172974,251.40353,0.03524,0.0,1443.0,5880.0,1.288,1.147,0
3.66,14.6,0.129365,0.0,59.13,5759.0,1.0,1.03,0
5.3422266,31.3,0.045,0.0,195.2882,5058.0,0.8036,0.853,0
1.9,6.36,0.033548,0.097,39.0,3690.0,0.515,0.513,0
3.09,48.8,0.0229,0.0,13.5,3185.0,0.2775,0.255,0
5.20315158,22.4,0.166,0.0,33.0,5684.0,0.9574,1.0258,0
10.816685,1722.6386,0.0914,0.3806,299.0,5645.0,1.777,1.128,0
3.435,10.4,0.113496,0.0,92.36,5777.0,1.09,1.04,0
5.05,26.78,0.0391,0.057,57.78,3980.0,0.6243,0.646,0
3.18175535,12.3,0.073,0.0,329.6,5636.0,1.4286,1.0373,0
12.5,2800.0,1.37,0.3685,0.9,5636.0,1.4286,1.0373,1
2.36507598,9.7,0.154,0.3,60.764,5815.0,1.131,1.0861,0
1.39,57.0,0.0291,0.14,83.8379,3985.0,0.55,0.58,0
2.12,14.0,0.0443,0.019,36.1539,3985.0,0.55,0.58,0
2.52,15.0,0.0707,0.062,14.2074,3985.0,0.55,0.58,0
2.9507845,19.5,0.215,0.327,40.5679,5970.0,1.3137,0.9382,0
2.47852533,16.6,0.059,0.0,237.996,5621.0,0.9715,0.9483,0
3.62,6.9,0.141409,0.0,21.05,5169.0,0.81,0.88,0
3.14,10.8,0.1177,0.0,6.39,4065.0,0.597,0.606,0
8.04728896,96.0,0.08,0.0,55.4426,5284.0,0.8288,0.9218,0
1.21612741,1.4,0.0378,0.0,560.3349,5785.0,0.9356,0.9196,0
3.29701268,8.7,0.082,0.0,134.543,5631.0,1.3162,0.9698,0
2.448,6.5,0.074984,0.0,69.26,5165.0,0.78,0.87,0
1.464,5.6,0.010789,0.0,3345.44,5165.0,0.78,0.87,0
1.642,4.0,0.072502,0.0,164.26,5690.0,0.957,1.01,0
2.079,5.738,0.075,0.0,10.7276,3863.0,0.547,0.556,0
2.99,10.32,0.06,0.0,58.0,4687.0,0.715,0.756,0
4.29,8.0,0.097,0.0,22.0,4687.0,0.715,0.756,0
1.49681583,2.44,0.0122,0.0,1407.22,4914.0,0.746,0.8048,0
6.9559,46.1687,0.0539,0.1543,102.43,4994.0,0.745,0.822,0
11.14172682,308.9292116,0.04389,0.052,55.9743,4766.0,0.769,0.817,0
12.778238,731.0053361,0.061,0.043,292.245,5734.0,1.51,1.04,0
7.5406241,67.4,0.212,0.0,9.2972,4927.0,0.8049,0.8414,0
2.7438269,16.0,0.151,0.0,14.6287,5165.0,0.8123,0.8801,0
8.00321222,38.45723725,0.1597,0.0,233.577,6380.0,1.577,1.307,0
2.59987579,8.0,0.03089,0.0,2981.98,6237.0,1.6454,1.2518,0
12.3485023,89.4,0.1,0.276,354.639,6039.0,2.032,1.4643,0
3.46,73.2,0.0213,0.03,435.33,4985.0,0.808,0.837,0
18.49481816,360.09958513,0.02398,0.033,852.162,5359.0,1.041,0.987,0
9.75181321,68.6,0.337,0.57,23.786,6341.0,1.36,1.287,0
9.39553231,129.0,0.269,0.485,51.0074,6241.0,1.6131,1.2484,0
11.09689089,212.94503269,0.1525,0.044,3.4,3926.0,0.607,0.632,0
13.97759893,638.83509807,0.01932,0.0,3230.0,5814.0,1.08,1.072,0
9.07927437,54.03082919,0.4254,0.09,2.7528,5255.0,0.82,0.936,0
13.67495645,7024.0077947,0.0613,0.341,1910.26,7700.0,2.3,1.86,0
2.7,11.0,0.04271,0.0,628.0,5611.0,1.134,1.082,0
8.14,81.7,0.0878,0.063,149.0,5611.0,1.134,1.082,0
11.99360935,2034.1018048,0.16,0.597,110.956,7130.0,2.02,1.59,0
11.298672,133.4886,0.3,0.28,30.2653,6394.0,1.317,1.316,0
11.81426566,408.7273314,0.5516,0.212,4.09,5929.0,1.079,1.112,0
3.309,9.2,0.029322,0.0789,13.185,3297.0,0.3273,0.3041,0
2.93,8.91,0.041232,0.00033,6.68,3297.0,0.3273,0.3041,0
5.33275337,34.4,0.128,0.0,126.052,5626.0,1.7457,1.1832,0
11.89272852,1144.1822652,0.0892,0.394,343.7178,5977.0,1.459,1.199,0
2.39,16.1,0.0682,0.0,49.4,5201.0,0.774,0.883,0
3.69441587,55.0,0.142,0.0,32.7,5192.0,0.796,0.8557,0
3.43087751,29.0,0.199,0.0,16.5,5192.0,0.796,0.8557,0
3.6831179,37.0,0.472,0.0,1.7338,5081.0,0.8481,0.9027,0
1.25,4.1,0.101,0.0,3.43,3759.0,0.44,0.44,0
1.33,7.4,0.137,0.0,1.84,3759.0,0.44,0.44,0
1.243,2.08,0.025,0.15,9.4,3300.0,0.235,0.231,0
1.914,4.32,0.04,0.1,3.7,3300.0,0.235,0.231,0
13.57407563,263.79757781,0.03515,0.033,508.468,5627.0,0.932,0.961,0
2.122,6.8,0.0377,0.32,3.61,3131.0,0.245,0.211,0
2.08874836,4.5,0.127,0.0,86.2315,5968.0,1.1174,1.0251,0
2.69,9.13,0.078,0.06,32.0,4580.0,0.709,0.744,0
7.27,41.89,0.371,0.67,1.4,4580.0,0.709,0.744,1
2.19,6.37,0.057,0.0,4.0,3342.0,0.34,0.34,0
3.05,24.0,0.133,0.21,57.4643,5659.0,0.98,0.94,0
12.41899699,1767.0,0.111,0.21,515.939,6200.0,2.7505,1.7169,0
14.35870428,899.45439181,0.05064,0.057,2195.7879,6630.0,1.612,1.516,0
16.28664896,292.40213444,0.0513,0.117,1005.8946,6280.0,1.396,1.233,0
10.76062147,260.61929374,0.075,0.07,81.4989,5673.0,1.41,1.12,0
10.1,177.98390792,0.2069,0.0046,10.1,5026.0,0.748,0.77,0
8.0,18.75187601,0.1293,0.16,25.9,5026.0,0.748,0.77,0
11.32107051,875.61726129,0.828,0.3683,2.71,5695.0,1.636,1.111,0
19.83989584,298.75870258,0.03319,0.0,1600.0,5966.0,1.248,1.082,0
3.51,26.0,0.02234,0.0,2000.0,5634.0,1.043,1.032,0
3.03,13.8,0.08911,0.032,66.8553,5298.0,0.858,0.825,0
10.95117414,287.31687993,0.09564,0.022,42.7254,5169.0,0.808,0.841,0
11.1529358,203.41018048,0.0854,0.174,406.0,6101.0,1.564,1.296,0
14.36991326,502.16888306,0.05009,0.0,1356.0,6248.0,1.573,1.343,0
2.194,5.45,0.145,0.496,0.6703,3430.0,0.313,0.328,1
1.77,19.5,0.1363,0.3,3.91,3491.0,0.464,0.454,0
16.47720163,278.09985612,0.1992,0.334,42.0912,5730.0,1.459,1.168,0
9.97599282,50.85254512,0.127,0.057,20.0982,5525.0,0.9,0.95,0
11.2089807,1900.61387386,0.158,0.676,13.8485,5581.0,1.05,0.99,0
8.60849718,71.51139158,0.04871,0.0,237.0,5306.0,0.886,0.954,0
10.83908434,206.58846455,0.05649,0.061,71.7931,5360.0,0.846,0.897,0
1.44,2.67,0.0341,0.0,3.7,3212.0,0.211,0.179,0
10.42435205,2955.8041851,0.112,0.112,69.8726,5651.0,1.102,1.041,0
6.81,56.64,0.0471,0.13,54.2011,4802.0,0.69,0.75,0
11.72459381,1830.69162432,0.05263,0.342,25.3,3707.0,0.622,0.645,0
1.612,3.4,0.0212,0.18,747.65,5080.0,0.75,0.788,0
2.18,6.7,0.0749,0.36,58.3,5059.0,0.733,0.79,0
11.48920522,624.85064816,0.02793,0.0,104.3,3943.0,0.6113,0.635,0
2.86,15.6,0.02267,0.17,6.69,3100.0,0.204,0.166,0
9.86390302,953.485221,0.0831,0.32,130.93,5808.0,1.236,1.118,0
15.02003414,294.62693329,0.0684,0.055,1017.0,5707.0,2.369,1.158,0
10.36830715,105.83685953,0.0543,0.0,923.6,5607.0,1.75,1.131,0
2.363,4.8,0.105,0.301,13.2931,4375.0,0.631,0.642,0
9.60609646,124.90656395,0.347,0.17,44.5933,5730.0,1.006,1.034,0
2.83,13.31,0.0482,0.087,865.0,6005.0,1.31,1.05,0
12.1393261,766.60211768,0.1093,0.0341,275.6,6016.4,1.72,1.163,0
11.14172682,1531.93292174,0.1166,0.195,997.8085,7360.0,2.36,1.859,0
6.06,34.62,0.0491,0.089,790.4759,5905.0,1.26,1.12,0
2.74,317.83,0.05741,0.0,277.7462,5875.0,0.881,1.036,0
11.2089807,203.41018048,0.073,0.0,210.609,5831.0,1.119,1.007,0
8.67575106,26.69758619,0.1511,0.17,16.3643,5096.0,0.785,0.849,0
10.13291855,208.8132634,0.249,0.157,6.0478,5096.0,0.785,0.849,0
11.54525012,743.71847238,0.327,0.021,70.9731,5802.0,1.7,1.11,0
11.25381662,415.40172795,0.3715,0.364,7.4445,4870.0,0.771,0.771,0
10.92875618,63.88350981,0.0672,0.0,558.0,5611.0,1.686,1.13,0
7.16253867,43.86032017,0.1528,0.0,186.0,6095.0,1.867,1.407,0
13.64132951,260.61929374,0.04145,0.0,699.0,5771.0,1.095,1.063,0
17.37392009,200.23189641,0.048,0.08,1730.0,6120.0,1.81,1.33,0
14.4595851,79.45710175,0.0571,0.0,750.9,5936.0,1.477,1.215,0
12.07207221,69.28659273,0.0635,0.0,728.0,5760.0,1.726,1.15,0
12.10569916,1112.3994245,0.3,0.522,21.7464,5579.0,1.07,0.93,0
1.71,4.23,0.0943,0.0,10.1838,4026.0,0.607,0.616,0
18.10250383,122.6817651,0.0607,0.18,602.0,6100.0,1.336,1.16,0
2.77,8.8,0.0345,0.425,19.0,3514.0,0.398,0.3917,0
1.206,1.58,0.03197,0.034,19.9261,3506.0,0.378,0.386,0
2.355,6.15,0.04526,0.027,9.9407,3506.0,0.378,0.386,0
2.133,4.78,0.0721,0.032,3.918,3506.0,0.378,0.386,0
13.72,228.0,0.036,0.164,945.55,5665.0,1.25,1.07,0
17.26183028,139.84449908,0.0569,0.0,352.0,5764.0,1.069,1.063,0
18.11371281,309.88269682,0.03185,0.0,2150.0,6280.0,1.245,1.118,0
15.27784069,225.65816897,0.0493,0.0,598.0,5721.0,1.229,0.977,0
12.84549188,117.59651059,0.0475,0.0,781.8,5910.0,1.265,1.135,0
1.42,4.53,0.0503,0.0,86.7681,5152.0,0.78,0.832,0
1.88,3.72,0.213,0.0,22.4437,5152.0,0.78,0.832,0
13.15934334,533.95172376,0.03386,0.0,947.8,5691.0,1.073,0.936,0
13.4,638.0,0.048,0.035,556.616,5940.0,1.08,1.03,0
16.43236571,197.05361234,0.0505,0.0,1084.0,5760.0,1.668,1.12,0
7.16,68.2,0.0249,0.09,2579.61,6177.0,1.31,1.29,0
11.39953337,211.35589065,0.02709,0.029,13.8883,3388.8,0.3697,0.3939,0
3.82,30.3,0.01714,0.0,1466.0,5068.0,0.849,0.861,0
4.94057819,40.4,0.0638,0.39,576.8749,5614.0,1.5326,1.0678,0
3.2,57.2,0.0159,0.0,4180.32,5251.0,0.87,0.88,0
15.55806521,176.07693748,0.047,0.054,967.919,5850.0,1.549,1.041,0
12.97999965,721.47048389,0.03144,0.0,818.5,5609.0,0.952,1.016,0
12.80065596,1598.3590588,0.153,0.815,37.2117,6532.0,1.83,1.445,0
12.22899794,530.77343969,0.0675,0.0,425.0,5706.0,1.419,1.186,0
23.53885947,375.03752026,0.04289,0.0,841.3,5810.0,1.228,1.081,0
5.3,26.4,0.0485,0.035,130.1481,4969.0,0.719,0.78,0
8.29464572,82.63538582,0.043,0.05,39.0,3870.0,0.6,0.63,0
13.08088048,311.47183886,0.0456,0.0,924.3,5950.0,1.302,1.199,0
12.59889431,324.18497514,0.0813,0.0,68.6,5321.0,0.791,0.867,0
11.32107051,222.4798849,0.027,0.03,54.0,3660.0,0.51,0.53,0
12.0,85.3,0.03845,0.14,55.4,3913.0,0.62,0.64,0
5.14,14.95,0.043,0.11,19.1,3576.0,0.5,0.52,0
18.49481816,330.54154328,0.0421,0.0,1230.0,5772.0,1.468,1.181,0
13.13692538,352.78953177,0.04611,0.0,1186.0,5859.0,1.538,1.242,0
10.87271128,187.51876013,0.099,0.221,138.065,5905.0,1.2,0.89,0
6.43,32.59,0.0361,0.06,6.29,3180.0,0.302,0.298,0
15.27784069,260.61929374,0.05354,0.05,546.903,6000.0,1.502,1.138,0
14.28024141,129.03833324,0.0463,0.0,872.2,5725.0,1.392,1.088,0
12.31866979,1233.17421916,0.0795,0.259,184.322,6100.0,1.319,1.208,0
12.27383387,55.61997123,0.0743,0.0,469.0,5975.0,1.501,1.254,0
7.9,44.0,0.041,0.23,16.7,3476.0,0.47,0.49,0
3.02,11.0,0.0229,0.03,714.0,4960.0,0.83,0.88,0
5.93,20.31,0.058,0.03,112.0,4960.0,0.83,0.88,0
6.18,38.15,0.113,0.07,30.0,4960.0,0.83,0.88,0
13.3,692.0,1.57,0.26,0.15,4960.0,0.83,0.88,0
1.32,2.08,0.0322,0.032,19.0,3392.0,0.41,0.408,0
2.08,6.57,0.0809,0.056,3.0,3392.0,0.41,0.408,0
13.04725353,232.01473711,0.04469,0.0,753.9,6060.0,1.112,1.178,0
1.362,13.71,0.05727,0.126,495.139,6169.0,1.117,1.098,0
2.328,9.72,0.1017,0.16,156.75,6169.0,1.117,1.098,0
12.28504285,731.0053361,0.3081,0.7471,22.3,6096.0,1.293,1.23,0
13.57407563,457.67290608,0.05222,0.0,1013.0,6202.0,1.438,1.313,0
13.30506009,136.66621501,0.04823,0.0,223.0,5281.0,0.859,0.905,0
16.11851425,365.50266805,0.06311,0.039,1212.0072,6860.0,1.605,1.572,0
13.67495645,788.21444936,0.04,0.041,45.2,3794.0,0.63,0.61,0
2.64,6.7,0.0554,0.13,154.57,5291.0,0.866,0.833,0
5.09,14.1,0.117,0.19,34.32,5291.0,0.866,0.833,0
1.28,3.07,0.0113,0.0,2120.4475,4850.0,0.731,0.78,0
3.29,9.9,0.098,0.0,28.3588,4850.0,0.731,0.78,0
2.01,4.7,0.04753,0.29,13.3328,3528.0,0.4684,0.487,0
15.10970598,304.1617855,0.0579,0.045,431.0954,4974.0,3.52,1.36,0
11.2089807,95.3485221,0.201,0.15,58.0054,6219.0,1.29,1.19,0
2.52,5.4,0.0534,0.14,6.0,3422.0,0.372,0.368,0
13.26022417,252.35575516,0.04036,0.0,633.0,5640.0,1.062,1.056,0
2.691,7.71,0.03392,0.0,548.0544,5315.0,0.92,0.89,0
11.09689089,1197.32317485,0.3569,0.032,0.2639,5315.0,0.92,0.89,0
1.91,4.31,0.0283,0.0,695.188,5550.0,0.879,0.95,0
3.1,9.8,0.0823,0.0,82.5178,5550.0,0.879,0.95,0
4.07,15.6,0.1208,0.0,38.2372,5550.0,0.879,0.95,0
12.17,637.0,0.118,0.461,42.2987,5433.0,0.86,0.949,0
11.85910158,473.56432643,0.0994,0.101,1247.74,4896.0,3.55,1.31,0
12.53,732.0,0.768,0.76,3.2011,6096.0,1.152,1.192,0
6.8,959.84178914,0.349,0.25,3.3159,5170.0,0.81,0.89,0
9.42,2946.26933289,1.152,0.21,48.3867,5170.0,0.81,0.89,0
11.67975789,4096.80816623,0.0888,0.325,1192.0,6264.0,2.738,1.765,0
3.2,123.0,0.847,0.117,1.56,5800.0,1.05,1.1,0
8.18255591,1229.99593509,0.173,0.074,192.5802,6560.0,1.72,1.41,0
12.44196858,734.18362017,0.0555,0.0,783.2,6058.0,1.409,1.242,0
2.85372018,20.8,0.077,0.0,531.521,6174.0,1.4877,1.2793,0
11.09691,486.2799,0.097,0.153,253.126,5735.0,1.66,1.14,0
8.7,86.7,0.01808,0.008,42.5,3260.0,0.358,0.34,0
12.87,227.0,0.098,0.408,18.1082,5805.0,1.0,1.03,0
8.54124329,88.99195396,0.1515,0.319,40.0,5640.0,1.055,1.005,0
1.166,1.42,0.01189,0.063,1138.0,4440.0,0.678,0.74,0
10.76062147,642.01338214,0.093,0.385,190.912,5909.0,0.92,1.02,0
3.48935569,16.14568308,0.1481,0.0,12.8373,4780.0,0.844,0.789,0
11.98240037,921.7023803,0.2157,0.745,15.1027,6160.0,2.333,1.469,0
4.74,20.2,0.06519,0.0,467.0,6150.0,1.241,1.24,0
3.86,14.2,0.1439,0.0,96.0,6150.0,1.241,1.24,0
11.88151954,1036.12060682,0.158,0.091,49.5559,6300.0,1.4,1.24,0
11.54525012,147.15455244,0.0159,0.33,54.0,3322.0,0.35,0.335,0
11.6,343.0,0.0199,0.02,49.0,3430.0,0.394,0.392,0
9.86,657.0,0.0469,0.0,62.0,4230.0,0.708,0.739,0
12.778238,743.71847238,0.05593,0.035,1193.86,6500.0,1.785,1.389,0
11.9,170.4,0.034,0.38,34.6,3586.0,0.52,0.54,0
9.30345398,127.1313628,0.052,0.0,14.259,3659.0,0.54,0.53,0
13.09208946,1182.32167404,0.073,0.33,429.794,6240.0,2.19,1.483,0
5.82,61.5,0.0296,0.0,94.1,3927.0,0.612,0.639,0
10.60369574,130.94530368,0.04041,0.054,38.0,3747.0,0.588,0.612,0
10.3,58.7,0.098,0.13,118.413,6000.0,1.051,1.146,0
3.52,11.8,0.057,0.14,370.603,6000.0,1.051,1.146,0
0.903,0.674,0.01223,0.0,23.4,3216.0,0.1895,0.159,0
2.018,2.89,0.0225,0.0,240.195,4169.0,0.623,0.631,0
11.30986153,419.53349724,0.332,0.018,9.6,5700.0,1.058,0.89,0
9.75,112.0,0.0712,0.072,12.92,3790.0,0.594,0.619,0
12.17295304,1147.36054927,0.1291,0.298,248.8554,6466.0,1.496,1.349,0
12.22899794,1910.14872607,0.0723,0.151,404.915,5925.0,1.233,1.026,0
1.397,2.02,0.01064,0.0,4709.0,5342.0,0.843,0.806,0
2.865,5.93,0.0889,0.023,67.5,5342.0,0.843,0.806,0
2.615,13.33,0.1587,0.111,21.2,5342.0,0.843,0.806,0
2.517,12.4,0.33,0.074,4.89,5342.0,0.843,0.806,0
10.78,624.0,0.0272,0.0,137.0,3996.0,0.646,0.666,0
10.42,588.0,0.0272,0.0,77.0,3896.0,0.54,0.556,0
11.43318,464.98529,0.02734,0.072,1423.0,5640.0,1.088,0.998,0
4.91,20.0,0.249,0.14,3.8369,5485.0,0.938,0.905,0
10.3,124.0,0.03379,0.128,50.3,3713.0,0.57,0.6,0
1.77,3.78,0.06008,0.24,2.2554,3225.0,0.2992,0.2653,0
1.65,3.36,0.05722,0.15,1.6823,3229.0,0.2432,0.2101,0
13.67495645,371.85923619,0.055,0.0,940.0,6110.0,1.51,1.31,0
11.92,254.0,0.02949,0.04,43.0,3635.0,0.489,0.514,0
14.3474953,333.71982735,0.036,0.036,1150.0,6110.0,1.51,1.31,0
18.97680433,138.25535705,0.0678,0.39,1286.0,6850.0,1.732,1.449,0
3.76,13.6,0.04825,0.22,20.8,3708.0,0.55,0.577,0
9.2362001,96.30200732,0.0708,0.42,602.0,6400.0,1.415,1.313,0
11.88154,2011.8639,0.0486,0.072,1052.9,6250.0,1.345,1.311,0
11.29,331.0,0.02292,0.05,51.3,3444.0,0.457,0.458,0
19.2794468,181.16219199,0.06608,0.013,1150.12,6460.0,2.082,1.536,0
10.98480109,235.19302118,0.134,0.67,20.0861,5463.0,1.01,0.97,0
5.09,61.0,0.0633,0.091,817.0,5940.0,1.721,1.323,0
2.58606487,10.0,0.048,0.0,388.2,5597.0,0.9882,0.9245,0
9.52763359,66.74396547,0.402,0.04,85.9385,6400.0,1.517,1.338,0
5.25,23.6,0.025,0.0,38.4,3514.0,0.42,0.42,0
13.11450742,392.20025424,0.1041,0.46,37.6345,6295.0,1.28,1.181,0
0.914,0.704,0.0677,0.075,4.98,3459.0,0.421,0.415,0
2.6,7.27,0.0929,0.068,2.64,3459.0,0.421,0.415,0
1.073,1.25,0.1633,0.042,0.85,3459.0,0.421,0.415,1
0.953,0.818,0.134,0.059,1.27,3459.0,0.421,0.415,1
2.049,4.85,0.07928,0.54,22.6,4622.0,0.674,0.732,0
2.701,7.76,0.2447,0.089,3.08,4622.0,0.674,0.732,0
2.474,6.68,0.3405,0.073,1.6,4622.0,0.674,0.732,0
1.992,5.72,0.0618,0.046,207.1,5585.0,0.949,0.956,0
2.5,10.5,0.122,0.39,24.3644,5278.0,0.78,0.8,0
8.33948164,79.77493016,0.03418,0.083,17.0012,3266.0,0.425,0.442,0
2.28,9.79,0.06,0.04,182.935,5450.0,0.897,0.917,0
2.63,9.32,0.1011,0.04,64.3196,5450.0,0.897,0.917,0
1.36,2.47,0.0208,0.055,14.0,3370.0,0.232,0.22,0
1.5,2.87,0.046,0.065,3.0,3370.0,0.232,0.22,0
1.798,5.0,0.0653,0.052,11.5,3725.0,0.547,0.542,0
2.047,6.9,0.1001,0.089,4.9,3725.0,0.547,0.542,0
15.4,878.0,0.06,0.21,734.672,6643.0,1.71,1.4,0
2.734,19.1,0.0578,0.19,5.91,3370.0,0.413,0.397,0
1.93,9.67,0.038,0.0,413.894,5558.0,0.907,0.91,0
6.71,36.4,0.423,0.0,23.1,5907.0,1.94,1.32,0
2.94,7.6,0.0903,0.2,36.9,4869.0,0.77,0.776,0
2.62,23.5,0.193,0.22,8.03,4869.0,0.77,0.776,0
1.704,4.53,0.0422,0.053,78.838,4552.0,0.665,0.678,0
2.587,9.6,0.075,0.078,26.707,4552.0,0.665,0.678,0
9.16894621,120.45696625,0.0888,0.0,164.0,5995.0,1.052,1.142,0
3.64,41.8,0.0155,0.0,2314.06,5257.0,0.97,0.97,0
14.06727078,349.6112477,0.04435,0.15,908.9,5842.0,1.308,1.081,0
11.99363,301.9385,0.092,0.125,571.007,6261.0,1.39,1.28,0
13.125739,211.99261,0.04666,0.024,337.0,5570.0,0.918,0.968,0
3.186,16.137,0.041657,0.132,80.884,5626.0,1.028,0.95,0
3.89,16.0,0.04866,0.34,261.858,4969.0,0.894,0.822,0
9.550068,55.30242,0.04963,0.14,1393.0,5710.0,1.892,1.201,0
12.4,3591.4609991,2.52,0.628,0.0208,4435.0,0.671,0.734,0
1.116,1.374,0.01154,0.00622,4.153,2566.0,0.1192,0.0898,0
1.097,1.308,0.0158,0.00654,2.214,2566.0,0.1192,0.0898,0
0.788,0.388,0.02227,0.00837,1.115,2566.0,0.1192,0.0898,1
0.92,0.692,0.02925,0.0051,0.646,2566.0,0.1192,0.0898,1
1.045,1.039,0.03849,0.01007,0.373,2566.0,0.1192,0.0898,1
1.129,1.321,0.04683,0.00208,0.252,2566.0,0.1192,0.0898,0
0.755,0.326,0.06189,0.00567,0.144,2566.0,0.1192,0.0898,0
1.05,1.16,0.0259,0.03,1.08,3034.0,0.12,0.097,1
1.02,1.05,0.0455,0.04,0.35,3034.0,0.12,0.097,1
0.954,0.82,0.0791,0.07,0.12,3034.0,0.12,0.097,0
12.66617,266.9772,0.03925,0.0,318.4582,5230.0,0.85,1.04,0
15.24424,473.5667,0.03568,0.0,903.864,5850.0,1.12,1.36,0
14.975,607.03,0.02282,0.0,1025.5022,5650.0,0.829,0.928,0
18.04649,247.9074,0.05084,0.0,2276.295,6200.0,1.66,1.08,0
13.383546,568.9157,0.02459,0.0,442.993,5171.0,0.868,0.901,0
10.27,203.41018048,0.1688,0.29,35.0,4941.0,1.345,1.101,0
5.59,76.27881768,0.0825,0.43,146.0,4941.0,1.345,1.101,0
6.41,98.52680617,0.1083,0.21,85.0,4941.0,1.345,1.101,0
9.97599282,321.00669107,0.2409,0.1,10.0,4941.0,1.43,1.26,0
16.623,271.415,0.03889,0.0,2121.5175,6110.0,1.47,1.24,0
12.106,1001.12,0.03781,0.0473,174.031,4675.0,0.698,0.75,0
14.90797,400.4658,0.04574,0.0,2005.83,6900.0,1.57,0.77,0
16.02887,162.0933,0.05057,0.0,1089.171,6380.0,1.31,1.41,0
14.90794433,197.68926915,0.041,0.0,1293.0,5990.0,1.375,1.08,0
12.745,404.263,0.02918,0.0,867.7365,5475.0,0.963,1.076,0
10.76064,572.094,0.075,0.0,166.5368,5070.0,0.9,0.89,0
12.10569916,613.40882551,0.0901,0.023,327.8307,6002.0,1.47,1.175,0
15.793481,150.96925,0.05885,0.0,821.405,5890.0,1.608,1.318,0
15.008851,562.24127,0.02851,0.012,2978.2048,5940.0,1.43,1.289,0
13.67495645,203.41018048,0.065,0.0,663.0,6250.0,1.426,1.25,0
11.88154,95.349,0.09459,0.3,211.7917,6040.0,1.22,1.29,0
16.14096,163.36462,0.05453,0.0,6586.47,6410.0,1.696,1.32,0
15.6926,390.9309,0.0363,0.058,907.8624,5650.0,1.2,1.02,0
22.02564708,467.2101,0.0234,0.0447,8220.584,6265.0,1.69,1.325,0
16.510857,1541.4755,0.0514,0.057,1818.5489,6450.0,1.87,1.393,0
19.64934317,367.7274669,0.02596,0.0,6216.41,6776.0,1.458,1.358,0
14.773462,285.72917,0.04263,0.0,758.324,5740.0,1.285,1.166,0
13.89916,190.698,0.0449,0.017,615.1659,6050.0,1.02,1.07,0
10.51358773,90.3,0.0449,0.18,759.3374,5800.0,1.27,1.12,0
14.694999,52.346601,0.0484,0.0,703.971,5620.0,1.333,0.95,0
10.42437,317.83,0.0628,0.096,345.7201,5900.0,0.9,1.0,0
13.67498,114.4188,0.05362,0.0,617.309,5950.0,1.37,0.72,0
9.97601,390.9309,0.1012,0.0,56.355,5625.0,0.96,1.04,0
13.74221034,86.76715511,0.0608,0.0,995.3724,5990.0,1.561,1.06,0
10.09929161,136.0305582,0.0674,0.0163,58.5,4686.0,0.758,0.789,0
1.841,6.26,0.01833,0.0,791.0,4686.0,0.758,0.789,0
12.8,1639.99458012,2.71,0.12,0.0363,4686.0,0.758,0.789,0
13.56289,368.6828,0.0345,0.17,2054.7956,5700.0,1.44,1.16,0
14.5717,603.877,0.0243,0.0,917.4101,5675.0,0.96,0.98,0
15.46842,479.9233,0.0661,0.0,1843.4633,6260.0,2.21,1.41,0
8.9672,37.18611,0.062,0.0,120.7076,5310.0,0.8,0.92,0
15.46842,2809.6172,0.037,0.09,1356.33,6475.0,1.4,1.62,0
16.14096,775.5052,0.0323,0.047,491.326,5260.0,0.87,0.9,0
13.56289,854.9627,0.0469,0.0,1061.5542,5900.0,1.37,1.25,0
17.14977,266.9772,0.0347,0.0,3140.9238,6010.0,1.64,1.33,0
9.52765,139.8452,0.0316,0.0,775.8849,5200.0,0.81,0.81,0
10.0881,282.8687,0.0261,0.0,313.4012,4900.0,0.68,0.76,0
12.498035,87.40325,0.0549,0.0,591.945,5702.0,1.429,1.044,0
8.47398941,91.21675281,0.08215,0.208,72.699,5555.0,0.912,0.954,0
15.24421375,314.96795134,0.024,0.0,1966.0,5750.0,1.08,1.05,0
15.80469,171.6282,0.05165,0.0,1237.7366,6300.0,1.48,1.18,0
11.99363,2688.8418,0.0694,0.3775,854.7074,6218.0,1.651,1.394,0
17.37395,123.9537,0.048,0.009,1400.0,5914.0,1.73,1.336,0
10.76062147,198.96058278,0.044,0.0,162.0,4774.0,0.823,0.8,0
13.45077684,276.8285425,0.043,0.0,771.0,5660.0,1.24,1.09,0
